Date,Close,Open,High,Low,Vol.
"Sep 22, 2017","3,600.80","3,617.30","3,753.50","3,505.80",114.72K
"Sep 21, 2017","3,617.30","3,882.20","3,912.80","3,576.50",145.13K
"Sep 20, 2017","3,882.20","3,908.00","4,053.00","3,846.80",86.65K
"Sep 19, 2017","3,908.00","4,100.30","4,120.70","3,852.20",123.22K
"Sep 18, 2017","4,100.30","3,689.60","4,122.80","3,689.00",147.93K
"Sep 17, 2017","3,689.60","3,698.90","3,796.60","3,485.80",96.07K
"Sep 16, 2017","3,698.90","3,713.80","3,893.70","3,551.80",169.36K
"Sep 15, 2017","3,713.80","3,243.10","3,824.40","2,979.90",448.55K
"Sep 14, 2017","3,243.10","3,870.30","3,930.70","3,219.00",317.59K
"Sep 13, 2017","3,870.30","4,158.90","4,174.60","3,752.00",186.54K
"Sep 12, 2017","4,158.90","4,217.90","4,387.80","4,075.00",107.04K
"Sep 11, 2017","4,217.90","4,245.90","4,364.40","4,134.60",88.76K
"Sep 10, 2017","4,245.90","4,335.10","4,338.10","4,032.10",108.08K
"Sep 09, 2017","4,335.10","4,326.50","4,402.10","4,185.30",77.09K
"Sep 08, 2017","4,326.50","4,635.60","4,699.60","4,130.90",180.36K
"Sep 07, 2017","4,635.60","4,618.70","4,690.50","4,493.20",70.53K
"Sep 06, 2017","4,618.70","4,409.10","4,660.00","4,401.50",110.93K
"Sep 05, 2017","4,409.10","4,267.50","4,496.70","4,004.60",158.41K
"Sep 04, 2017","4,267.50","4,612.90","4,621.00","4,098.60",170.40K
"Sep 03, 2017","4,612.90","4,573.80","4,719.80","4,397.70",102.82K
"Sep 02, 2017","4,573.80","4,921.90","4,976.50","4,448.60",160.77K
"Sep 01, 2017","4,921.90","4,735.10","4,925.20","4,690.20",102.01K
"Aug 31, 2017","4,735.10","4,583.00","4,765.10","4,580.10",72.29K
"Aug 30, 2017","4,583.00","4,597.30","4,644.10","4,491.80",68.47K
"Aug 29, 2017","4,597.30","4,390.30","4,647.80","4,350.20",100.80K
"Aug 28, 2017","4,390.30","4,345.80","4,403.10","4,195.20",75.49K
"Aug 27, 2017","4,345.80","4,352.30","4,408.20","4,321.10",42.52K
"Aug 26, 2017","4,352.30","4,364.40","4,379.30","4,263.30",46.16K
"Aug 25, 2017","4,364.40","4,318.40","4,461.70","4,292.60",82.90K
"Aug 24, 2017","4,318.40","4,141.10","4,364.10","4,111.70",72.36K
"Aug 23, 2017","4,141.10","4,089.70","4,255.60","4,070.50",96.65K
"Aug 22, 2017","4,089.70","4,005.10","4,142.70","3,612.20",169.14K
"Aug 21, 2017","4,005.10","4,066.60","4,097.30","3,966.90",90.65K
"Aug 20, 2017","4,066.60","4,150.50","4,182.30","4,034.40",70.16K
"Aug 19, 2017","4,150.50","4,105.40","4,189.70","3,957.50",113.72K
"Aug 18, 2017","4,105.40","4,278.90","4,362.70","3,978.30",144.40K
"Aug 17, 2017","4,278.90","4,387.40","4,487.50","4,194.10",127.48K
"Aug 16, 2017","4,387.40","4,161.70","4,398.10","3,938.60",112.90K
"Aug 15, 2017","4,161.70","4,327.90","4,436.50","3,837.10",211.58K
"Aug 14, 2017","4,327.90","4,062.60","4,336.70","3,978.90",128.46K
"Aug 13, 2017","4,062.60","3,871.60","4,189.40","3,847.30",158.59K
"Aug 12, 2017","3,871.60","3,654.40","3,967.30","3,611.40",123.59K
"Aug 11, 2017","3,654.40","3,425.70","3,706.50","3,409.80",97.56K
"Aug 10, 2017","3,425.70","3,348.80","3,453.80","3,322.90",71.00K
"Aug 09, 2017","3,348.80","3,429.40","3,437.10","3,251.00",97.06K
"Aug 08, 2017","3,429.40","3,401.90","3,494.90","3,357.10",106.94K
"Aug 07, 2017","3,401.90","3,232.00","3,425.10","3,198.50",88.11K
"Aug 06, 2017","3,232.00","3,262.80","3,295.10","3,166.50",60.66K
"Aug 05, 2017","3,262.80","2,878.50","3,344.00","2,875.90",159.40K
"Aug 04, 2017","2,878.50","2,810.00","2,892.70","2,779.50",68.76K
"Aug 03, 2017","2,810.00","2,720.50","2,822.90","2,717.60",68.10K
"Aug 02, 2017","2,720.50","2,747.00","2,773.80","2,668.90",81.82K
"Aug 01, 2017","2,747.00","2,883.30","2,946.00","2,659.60",123.17K
"Jul 31, 2017","2,883.30","2,766.50","2,916.30","2,723.10",91.12K
"Jul 30, 2017","2,766.50","2,733.50","2,773.10","2,621.70",82.72K
"Jul 29, 2017","2,733.50","2,806.80","2,812.10","2,699.40",84.49K
"Jul 28, 2017","2,806.80","2,691.90","2,843.80","2,683.60",138.91K
"Jul 27, 2017","2,691.90","2,559.20","2,712.90","2,547.70",103.83K
"Jul 26, 2017","2,559.20","2,582.60","2,631.70","2,441.50",135.50K
"Jul 25, 2017","2,582.60","2,763.40","2,779.10","2,472.60",205.88K
"Jul 24, 2017","2,763.40","2,756.60","2,798.90","2,715.70",83.01K
"Jul 23, 2017","2,756.60","2,836.50","2,856.70","2,675.60",108.23K
"Jul 22, 2017","2,836.50","2,675.10","2,876.70","2,658.60",121.92K
"Jul 21, 2017","2,675.10","2,866.00","2,874.00","2,622.50",193.76K
"Jul 20, 2017","2,866.00","2,282.60","2,932.80","2,282.10",310.34K
"Jul 19, 2017","2,282.60","2,320.20","2,412.40","2,243.10",154.32K
"Jul 18, 2017","2,320.20","2,233.40","2,400.70","2,164.60",202.62K
"Jul 17, 2017","2,233.40","1,914.10","2,233.80","1,913.80",176.89K
"Jul 16, 2017","1,914.10","1,975.10","2,044.40","1,809.00",189.64K
"Jul 15, 2017","1,975.10","2,234.20","2,237.10","1,974.00",155.32K
"Jul 14, 2017","2,234.20","2,362.40","2,370.50","2,165.40",114.41K
"Jul 13, 2017","2,362.40","2,403.10","2,436.70","2,335.00",88.17K
"Jul 12, 2017","2,403.10","2,324.30","2,424.80","2,262.10",109.52K
"Jul 11, 2017","2,324.30","2,344.00","2,412.80","2,265.50",146.63K
"Jul 10, 2017","2,344.00","2,511.40","2,530.30","2,271.80",123.80K
"Jul 09, 2017","2,511.40","2,564.90","2,576.70","2,509.60",39.16K
"Jul 08, 2017","2,564.90","2,513.90","2,568.70","2,480.60",54.51K
"Jul 07, 2017","2,513.90","2,614.20","2,617.50","2,484.70",90.45K
"Jul 06, 2017","2,614.20","2,627.90","2,634.80","2,581.80",60.16K
"Jul 05, 2017","2,627.90","2,617.30","2,642.70","2,562.00",89.72K
"Jul 04, 2017","2,617.30","2,572.50","2,658.70","2,570.00",80.68K
"Jul 03, 2017","2,572.50","2,536.50","2,617.50","2,506.30",83.42K
"Jul 02, 2017","2,536.50","2,424.60","2,555.30","2,375.90",67.76K
"Jul 01, 2017","2,424.60","2,480.60","2,529.60","2,387.50",66.32K
"Jun 30, 2017","2,480.60","2,558.40","2,576.30","2,469.50",73.00K
"Jun 29, 2017","2,558.40","2,577.70","2,605.90","2,526.50",75.32K
"Jun 28, 2017","2,577.70","2,583.80","2,616.90","2,490.10",110.42K
"Jun 27, 2017","2,583.80","2,446.10","2,585.10","2,309.60",159.26K
"Jun 26, 2017","2,446.10","2,541.60","2,584.80","2,327.30",165.83K
"Jun 25, 2017","2,541.60","2,590.10","2,660.70","2,472.40",86.97K
"Jun 24, 2017","2,590.10","2,710.40","2,741.60","2,540.40",86.96K
"Jun 23, 2017","2,710.40","2,722.80","2,759.70","2,699.50",56.94K
"Jun 22, 2017","2,722.80","2,677.60","2,757.30","2,623.20",78.30K
"Jun 21, 2017","2,677.60","2,754.40","2,804.40","2,624.40",116.03K
"Jun 20, 2017","2,754.40","2,616.80","2,800.50","2,614.00",111.30K
"Jun 19, 2017","2,616.80","2,539.60","2,617.80","2,518.80",81.83K
"Jun 18, 2017","2,539.60","2,655.10","2,676.00","2,488.60",92.00K
"Jun 17, 2017","2,655.10","2,508.60","2,690.70","2,454.80",95.95K
"Jun 16, 2017","2,508.60","2,442.50","2,536.40","2,335.30",117.21K
"Jun 15, 2017","2,442.50","2,467.30","2,521.60","2,125.60",262.79K
"Jun 14, 2017","2,467.30","2,713.00","2,803.70","2,349.00",174.19K
"Jun 13, 2017","2,713.00","2,656.80","2,784.80","2,647.40",116.74K
"Jun 12, 2017","2,656.80","2,973.40","2,985.10","2,483.60",217.96K
"Jun 11, 2017","2,973.40","2,900.30","2,977.90","2,867.30",83.03K
"Jun 10, 2017","2,900.30","2,811.40","2,914.20","2,807.40",86.52K
"Jun 09, 2017","2,811.40","2,798.80","2,852.10","2,786.10",67.05K
"Jun 08, 2017","2,798.80","2,691.50","2,808.40","2,623.60",95.42K
"Jun 07, 2017","2,691.50","2,870.50","2,880.90","2,626.60",122.68K
"Jun 06, 2017","2,870.50","2,705.00","2,931.20","2,699.70",192.23K
"Jun 05, 2017","2,705.00","2,524.10","2,705.40","2,523.90",86.69K
"Jun 04, 2017","2,524.10","2,545.40","2,559.80","2,478.20",59.48K
"Jun 03, 2017","2,545.40","2,492.60","2,582.80","2,449.90",70.96K
"Jun 02, 2017","2,492.60","2,412.60","2,494.00","2,385.60",83.03K
"Jun 01, 2017","2,412.60","2,303.30","2,460.80","2,303.30",122.70K
"May 31, 2017","2,303.30","2,192.60","2,330.60","2,168.40",117.75K
"May 30, 2017","2,192.60","2,278.20","2,329.30","2,147.10",120.96K
"May 29, 2017","2,278.20","2,189.00","2,337.40","2,117.30",92.24K
"May 28, 2017","2,189.00","2,052.40","2,300.50","2,051.10",125.00K
"May 27, 2017","2,052.40","2,244.90","2,322.40","1,868.60",222.95K
"May 26, 2017","2,244.90","2,307.00","2,616.50","2,051.40",191.49K
"May 25, 2017","2,307.20","2,445.30","2,781.80","2,210.50",248.44K
"May 24, 2017","2,445.30","2,272.60","2,497.00","2,263.30",149.26K
"May 23, 2017","2,272.60","2,124.40","2,286.30","2,110.80",114.18K
"May 22, 2017","2,124.40","2,044.20","2,264.80","1,998.60",174.38K
"May 21, 2017","2,044.20","2,040.20","2,094.90","1,980.10",78.78K
"May 20, 2017","2,040.20","1,962.00","2,048.40","1,944.40",89.86K
"May 19, 2017","1,962.00","1,881.00","1,969.70","1,875.30",98.76K
"May 18, 2017","1,881.00","1,801.30","1,980.50","1,791.10",73.10K
"May 17, 2017","1,801.30","1,729.30","1,842.80","1,704.00",94.62K
"May 16, 2017","1,729.30","1,708.90","1,752.60","1,653.70",75.54K
"May 15, 2017","1,708.90","1,772.60","1,776.70","1,656.80",80.24K
"May 14, 2017","1,772.60","1,763.70","1,802.80","1,736.10",40.64K
"May 13, 2017","1,763.70","1,686.40","1,770.50","1,594.60",75.47K
"May 12, 2017","1,686.40","1,819.30","1,822.50","1,641.20",109.34K
"May 11, 2017","1,819.30","1,752.30","1,864.80","1,741.50",109.01K
"May 10, 2017","1,752.30","1,697.50","1,766.20","1,665.00",89.68K
"May 09, 2017","1,697.50","1,664.50","1,757.40","1,620.00",127.23K
"May 08, 2017","1,664.50","1,554.40","1,667.70","1,552.90",107.23K
"May 07, 2017","1,554.40","1,545.30","1,572.90","1,495.20",71.36K
"May 06, 2017","1,545.30","1,507.80","1,560.40","1,503.90",59.60K
"May 05, 2017","1,507.80","1,516.80","1,588.10","1,485.00",120.38K
"May 04, 2017","1,516.80","1,485.60","1,609.80","1,437.10",136.71K
"May 03, 2017","1,485.60","1,445.90","1,496.40","1,424.10",81.72K
"May 02, 2017","1,445.90","1,415.80","1,471.10","1,394.80",70.01K
"May 01, 2017","1,415.80","1,351.90","1,448.70","1,342.80",100.44K
"Apr 30, 2017","1,351.90","1,336.30","1,358.90","1,309.70",40.64K
"Apr 29, 2017","1,336.30","1,329.60","1,343.70","1,314.20",40.97K
"Apr 28, 2017","1,329.60","1,332.90","1,356.20","1,287.60",77.57K
"Apr 27, 2017","1,332.90","1,286.60","1,346.80","1,285.30",61.77K
"Apr 26, 2017","1,286.60","1,264.30","1,309.20","1,263.00",58.91K
"Apr 25, 2017","1,264.30","1,248.20","1,272.60","1,244.20",43.89K
"Apr 24, 2017","1,248.20","1,249.10","1,256.40","1,234.90",38.54K
"Apr 23, 2017","1,249.10","1,240.90","1,256.20","1,223.10",42.61K
"Apr 22, 2017","1,240.90","1,249.60","1,257.00","1,215.80",43.82K
"Apr 21, 2017","1,249.60","1,238.10","1,257.00","1,235.60",41.34K
"Apr 20, 2017","1,238.10","1,215.20","1,246.60","1,210.70",55.20K
"Apr 19, 2017","1,215.20","1,206.10","1,218.20","1,194.10",43.35K
"Apr 18, 2017","1,206.10","1,194.00","1,213.90","1,191.10",52.75K
"Apr 17, 2017","1,194.00","1,176.80","1,203.00","1,172.80",46.48K
"Apr 16, 2017","1,176.80","1,177.00","1,188.00","1,166.70",18.93K
"Apr 15, 2017","1,177.00","1,177.30","1,194.80",841.5,28.39K
"Apr 14, 2017","1,177.30","1,176.20","1,195.40","1,162.20",47.22K
"Apr 13, 2017","1,176.20","1,212.50","1,218.70","1,150.30",66.05K
"Apr 12, 2017","1,212.50","1,220.70","1,225.50","1,207.40",44.78K
"Apr 11, 2017","1,220.70","1,206.70","1,229.60","1,195.80",37.40K
"Apr 10, 2017","1,206.70","1,204.30","1,214.90","1,194.80",40.01K
"Apr 09, 2017","1,204.30","1,180.80","1,215.10","1,174.00",45.35K
"Apr 08, 2017","1,180.80","1,190.50","1,198.20","1,166.70",33.18K
"Apr 07, 2017","1,190.50","1,188.70","1,201.20","1,173.20",59.75K
"Apr 06, 2017","1,188.70","1,129.90","1,201.60","1,130.50",92.36K
"Apr 05, 2017","1,129.90","1,141.80","1,143.80","1,110.10",69.47K
"Apr 04, 2017","1,141.80","1,147.60","1,161.20","1,122.20",71.00K
"Apr 03, 2017","1,147.60","1,097.40","1,157.90","1,095.60",98.50K
"Apr 02, 2017","1,097.40","1,086.10","1,109.50","1,074.20",70.98K
"Apr 01, 2017","1,086.10","1,079.10","1,103.70","1,067.50",50.66K
"Mar 31, 2017","1,079.10","1,037.90","1,088.20","1,035.20",90.99K
"Mar 30, 2017","1,037.90","1,041.90","1,052.70","1,020.90",74.99K
"Mar 29, 2017","1,041.90","1,044.40","1,058.70","1,008.30",68.85K
"Mar 28, 2017","1,044.40","1,045.10","1,068.40","1,015.50",80.00K
"Mar 27, 2017","1,045.10",969.4,"1,048.80",961.8,91.26K
"Mar 26, 2017",969.4,966.3,"1,004.30",946.7,85.33K
"Mar 25, 2017",966.3,939.7,996,890.4,127.05K
"Mar 24, 2017",939.7,"1,035.00","1,038.40",927.3,132.60K
"Mar 23, 2017","1,035.00","1,044.70","1,062.80","1,022.00",56.52K
"Mar 22, 2017","1,044.70","1,121.30","1,121.90",997.8,115.29K
"Mar 21, 2017","1,121.30","1,047.50","1,125.50","1,043.90",92.59K
"Mar 20, 2017","1,047.50","1,022.60","1,057.50","1,005.00",61.43K
"Mar 19, 2017","1,022.60",971.4,"1,063.70",967.3,106.45K
"Mar 18, 2017",971.4,"1,071.70","1,103.60",940.2,210.42K
"Mar 17, 2017","1,071.70","1,172.90","1,174.90","1,063.50",163.74K
"Mar 16, 2017","1,172.90","1,253.40","1,260.20","1,119.00",132.77K
"Mar 15, 2017","1,253.40","1,243.10","1,256.90","1,236.40",43.59K
"Mar 14, 2017","1,243.10","1,238.20","1,255.50","1,218.40",45.14K
"Mar 13, 2017","1,238.20","1,225.10","1,245.60","1,205.60",60.46K
"Mar 12, 2017","1,225.10","1,179.20","1,235.50","1,160.90",44.41K
"Mar 11, 2017","1,179.20","1,112.40","1,202.70","1,104.80",70.75K
"Mar 10, 2017","1,112.40","1,191.30","1,330.40",988.7,190.47K
"Mar 09, 2017","1,191.30","1,147.00","1,207.00","1,129.30",59.86K
"Mar 08, 2017","1,147.00","1,232.70","1,242.00","1,136.90",97.88K
"Mar 07, 2017","1,232.70","1,277.00","1,280.90","1,148.70",87.72K
"Mar 06, 2017","1,277.00","1,271.20","1,280.60","1,261.00",31.03K
"Mar 05, 2017","1,271.20","1,264.30","1,273.30","1,242.10",25.43K
"Mar 04, 2017","1,264.30","1,283.30","1,285.80","1,228.70",38.42K
"Mar 03, 2017","1,283.30","1,255.50","1,291.30","1,250.80",67.28K
"Mar 02, 2017","1,255.50","1,222.70","1,287.00","1,212.00",78.49K
"Mar 01, 2017","1,222.70","1,189.30","1,225.00","1,154.60",51.15K
"Feb 28, 2017","1,189.30","1,188.80","1,208.20","1,175.80",50.58K
"Feb 27, 2017","1,188.80","1,171.60","1,195.80","1,164.30",35.47K
"Feb 26, 2017","1,171.60","1,149.10","1,177.50","1,130.60",30.77K
"Feb 25, 2017","1,149.10","1,176.50","1,180.00","1,116.20",45.86K
"Feb 24, 2017","1,176.50","1,171.90","1,211.70","1,092.40",108.17K
"Feb 23, 2017","1,171.90","1,120.50","1,181.60","1,113.50",65.74K
"Feb 22, 2017","1,120.50","1,119.00","1,132.30","1,094.80",47.91K
"Feb 21, 2017","1,119.00","1,077.60","1,123.00","1,073.50",57.05K
"Feb 20, 2017","1,077.60","1,048.90","1,081.80","1,041.00",31.01K
"Feb 19, 2017","1,048.90","1,052.30","1,056.50","1,037.70",17.95K
"Feb 18, 2017","1,052.30","1,049.40","1,063.20","1,044.70",25.36K
"Feb 17, 2017","1,049.40","1,031.90","1,057.40","1,025.90",45.71K
"Feb 16, 2017","1,031.90","1,008.20","1,040.30","1,007.40",38.08K
"Feb 15, 2017","1,008.20","1,008.30","1,010.90",999.7,23.36K
"Feb 14, 2017","1,008.30",995.4,"1,013.80",986.5,39.54K
"Feb 13, 2017",995.4,996.5,"1,007.60",975.1,32.91K
"Feb 12, 2017",996.5,"1,008.30","1,007.80",992.5,14.75K
"Feb 11, 2017","1,008.30",997.6,"1,014.30",983.9,28.32K
"Feb 10, 2017",997.6,979,"1,005.60",947,62.13K
"Feb 09, 2017",979,"1,055.50","1,073.00",924.7,146.75K
"Feb 08, 2017","1,055.50","1,049.60","1,069.20","1,020.30",65.15K
"Feb 07, 2017","1,049.60","1,024.70","1,054.10","1,019.90",39.55K
"Feb 06, 2017","1,024.70","1,016.10","1,030.60","1,010.80",32.02K
"Feb 05, 2017","1,016.10","1,031.80","1,033.70","1,004.00",31.06K
"Feb 04, 2017","1,031.80","1,013.00","1,041.00","1,000.40",39.46K
"Feb 03, 2017","1,013.00","1,004.00","1,023.70",989.2,61.67K
"Feb 02, 2017","1,004.00",982.4,"1,009.10",973.5,50.86K
"Feb 01, 2017",982.4,965.5,986.6,959.8,45.22K
"Jan 31, 2017",965.5,920.7,967.5,917.4,54.67K
"Jan 30, 2017",920.7,914.5,922.3,911.5,19.06K
"Jan 29, 2017",914.5,918.5,922.4,912.7,11.05K
"Jan 28, 2017",918.5,918,921.9,912.8,14.31K
"Jan 27, 2017",918,915.6,922.6,907.9,30.97K
"Jan 26, 2017",915.6,894.4,919.3,893.5,33.80K
"Jan 25, 2017",894.4,893.8,905.7,883.6,37.90K
"Jan 24, 2017",893.8,921.5,925.6,889.2,58.87K
"Jan 23, 2017",921.5,918.8,928,910.8,32.74K
"Jan 22, 2017",918.8,919.8,938.4,888.6,47.93K
"Jan 21, 2017",919.8,892.9,928.9,889.5,40.38K
"Jan 20, 2017",892.9,895.2,901.5,878.9,38.87K
"Jan 19, 2017",895.2,872,905.3,870.7,58.44K
"Jan 18, 2017",872,899.7,913.7,845.9,69.26K
"Jan 17, 2017",899.7,827.3,906.4,825,82.21K
"Jan 16, 2017",827.3,821.2,836.7,817.7,33.22K
"Jan 15, 2017",821.2,819.6,826.4,808.6,24.40K
"Jan 14, 2017",819.6,824.8,838.9,808.3,44.21K
"Jan 13, 2017",824.8,810.1,835,771,89.86K
"Jan 12, 2017",810.1,785.4,828.2,739.5,120.24K
"Jan 11, 2017",785.4,904.4,917.7,751.6,194.44K
"Jan 10, 2017",904.4,899.8,911.3,890.1,53.71K
"Jan 09, 2017",899.8,900.9,910.5,870.9,62.58K
"Jan 08, 2017",900.9,888.9,936.1,875.8,76.91K
"Jan 07, 2017",888.9,886.2,900.9,806.7,130.66K
"Jan 06, 2017",886.2,989.3,"1,027.40",852.5,194.29K
"Jan 05, 2017",989.3,"1,135.40","1,150.60",874.5,240.01K
"Jan 04, 2017","1,135.40","1,033.30","1,148.50","1,022.30",156.27K
"Jan 03, 2017","1,033.30","1,017.00","1,035.50","1,006.50",54.79K
"Jan 02, 2017","1,017.00",995.4,"1,031.70",990.2,64.95K
"Jan 01, 2017",995.4,963.4,"1,001.60",956.1,41.15K
"Dec 31, 2016",963.4,959,965.5,942.4,27.56K
"Dec 30, 2016",959,971.1,971.6,927.4,70.84K
"Dec 29, 2016",971.1,972.2,982.6,949.2,61.13K
"Dec 28, 2016",972.2,925.8,974.5,925.5,77.29K
"Dec 27, 2016",925.8,898.4,937.9,893.4,49.69K
"Dec 26, 2016",898.4,891.1,909.3,885.9,38.79K
"Dec 25, 2016",891.1,891.1,895.2,851.4,42.48K
"Dec 24, 2016",891.1,917.2,920.5,880.8,46.03K
"Dec 23, 2016",917.2,860.2,920.3,858,102.22K
"Dec 22, 2016",860.2,829.2,874.7,828.9,70.56K
"Dec 21, 2016",829.2,799.1,833.1,796,65.29K
"Dec 20, 2016",799.1,789.8,800,787.1,34.48K
"Dec 19, 2016",789.8,789,793.7,786.3,25.46K
"Dec 18, 2016",789,787.2,791.3,783.8,14.53K
"Dec 17, 2016",787.2,782,791.6,779.4,23.58K
"Dec 16, 2016",782,775.2,783.9,773.3,27.61K
"Dec 15, 2016",775.2,776.5,780.3,773.1,26.22K
"Dec 14, 2016",776.5,778.7,780.8,771,24.78K
"Dec 13, 2016",778.7,778.5,790.3,767.8,33.11K
"Dec 12, 2016",778.5,767.9,781.3,767.9,28.76K
"Dec 11, 2016",767.9,774,774.2,763,17.14K
"Dec 10, 2016",774,770.5,777,769.2,18.02K
"Dec 09, 2016",770.5,768.5,773.5,765,24.18K
"Dec 08, 2016",768.5,765.6,773.4,761.2,28.78K
"Dec 07, 2016",765.6,758.2,769,754.3,34.87K
"Dec 06, 2016",758.2,754.3,762.5,750.9,33.43K
"Dec 05, 2016",754.3,766.4,769.2,746,51.17K
"Dec 04, 2016",766.4,764.2,769.2,758.8,19.16K
"Dec 03, 2016",764.2,770.9,772.3,755.8,38.45K
"Dec 02, 2016",770.9,752.6,779,752.3,63.22K
"Dec 01, 2016",752.6,742.5,755.5,741.1,54.03K
"Nov 30, 2016",742.5,732.6,745.4,730.6,39.28K
"Nov 29, 2016",732.6,733.3,737,727.8,32.57K
"Nov 28, 2016",733.3,729.4,738.1,727.7,34.12K
"Nov 27, 2016",729.4,734.1,738.3,727.1,21.35K
"Nov 26, 2016",734.1,740.4,741,725.6,22.58K
"Nov 25, 2016",740.4,735.3,741.3,729,28.85K
"Nov 24, 2016",735.3,741.1,744.2,726.2,37.24K
"Nov 23, 2016",741.1,749.3,750.9,731.3,37.87K
"Nov 22, 2016",749.3,736.2,754,730.6,44.44K
"Nov 21, 2016",736.2,728.5,744.3,726.5,32.51K
"Nov 20, 2016",728.5,747.9,752.3,712.8,47.42K
"Nov 19, 2016",747.9,747,755.3,737.4,25.63K
"Nov 18, 2016",747,737.5,751.4,731,39.71K
"Nov 17, 2016",737.5,740.3,751.9,730.1,62.77K
"Nov 16, 2016",740.3,711.1,746,708.1,79.57K
"Nov 15, 2016",711.1,704.6,716.9,697.9,41.40K
"Nov 14, 2016",704.6,702,708,696.1,37.75K
"Nov 13, 2016",702,704.3,705.6,685,36.14K
"Nov 12, 2016",704.3,715,717.4,701.1,27.60K
"Nov 11, 2016",715,714.6,719.8,711.7,25.58K
"Nov 10, 2016",714.6,721.4,723,707.3,33.33K
"Nov 09, 2016",721.4,710.9,741.2,707.1,70.70K
"Nov 08, 2016",710.9,705.4,714.6,701,39.73K
"Nov 07, 2016",705.4,709.9,711.7,698.3,30.74K
"Nov 06, 2016",709.9,702.1,714.1,697.6,25.81K
"Nov 05, 2016",702.1,702.1,706.4,694,22.02K
"Nov 04, 2016",702.1,684.9,706.6,681.3,48.24K
"Nov 03, 2016",684.9,733.5,744.4,670.4,96.41K
"Nov 02, 2016",733.5,726.8,735.8,718.1,39.04K
"Nov 01, 2016",726.8,698.7,734.4,695.2,68.07K
"Oct 31, 2016",698.7,697.3,707.2,682.2,38.05K
"Oct 30, 2016",697.3,715,714.9,689.5,39.33K
"Oct 29, 2016",715,686.2,720.2,685.2,54.03K
"Oct 28, 2016",686.2,682.3,688.4,678.6,38.97K
"Oct 27, 2016",682.3,674.7,687.9,672.3,46.56K
"Oct 26, 2016",674.7,651,678.4,651.4,47.67K
"Oct 25, 2016",651,650.5,662.5,647.7,36.74K
"Oct 24, 2016",650.5,653,654.3,645.7,33.24K
"Oct 23, 2016",653,655.5,661.2,648.8,21.91K
"Oct 22, 2016",655.5,630.5,659.9,629.7,37.10K
"Oct 21, 2016",630.5,628.3,633.3,627.6,28.09K
"Oct 20, 2016",628.3,629.1,630.8,625.5,20.94K
"Oct 19, 2016",629.1,635.3,637.3,624.1,35.29K
"Oct 18, 2016",635.3,637.4,639.3,632.2,24.60K
"Oct 17, 2016",637.4,640.1,641.3,634.9,27.69K
"Oct 16, 2016",640.1,637,642.2,636.4,12.89K
"Oct 15, 2016",637,637.9,641.4,635.1,12.38K
"Oct 14, 2016",637.9,635.6,640.5,630.7,31.42K
"Oct 13, 2016",635.6,636,639.5,632.3,25.62K
"Oct 12, 2016",636,640.5,642.5,632.2,26.95K
"Oct 11, 2016",640.5,617.3,642.3,615.6,55.77K
"Oct 10, 2016",617.3,615.8,618.8,612.8,25.23K
"Oct 09, 2016",615.8,617.7,618.3,613,13.43K
"Oct 08, 2016",617.7,616,619.6,614.9,13.62K
"Oct 07, 2016",616,611,619.4,609.1,32.73K
"Oct 06, 2016",611,611.8,612.7,608.5,21.63K
"Oct 05, 2016",611.8,609,613.7,608,23.40K
"Oct 04, 2016",609,611.6,612.7,606.5,24.99K
"Oct 03, 2016",611.6,610.7,613.2,608.5,21.95K
"Oct 02, 2016",610.7,613.4,614.2,607.7,16.54K
"Oct 01, 2016",613.4,608.1,615,607.1,16.93K
"Sep 30, 2016",608.1,604.7,608.8,602.3,23.95K
"Sep 29, 2016",604.7,604.7,607.2,602,25.32K
"Sep 28, 2016",604.7,605.5,606.9,602.6,18.94K
"Sep 27, 2016",605.5,606.5,609,601.7,25.55K
"Sep 26, 2016",606.5,601.5,608.5,598.2,27.51K
"Sep 25, 2016",601.5,602.6,604.9,598.3,13.28K
"Sep 24, 2016",602.6,602.9,605.9,600.5,13.47K
"Sep 23, 2016",602.9,595.6,603.7,594.1,25.92K
"Sep 22, 2016",595.6,597.2,599.8,592.8,22.44K
"Sep 21, 2016",597.2,609.2,608.8,591.7,36.86K
"Sep 20, 2016",609.2,609.8,611.3,605.9,22.61K
"Sep 19, 2016",609.8,610.7,612.4,607,21.24K
"Sep 18, 2016",610.7,607.1,612.4,605.2,16.33K
"Sep 17, 2016",607.1,607.8,609.6,604.5,15.89K
"Sep 16, 2016",607.8,608.1,610.4,605.2,21.85K
"Sep 15, 2016",608.1,609.5,610.7,605.1,22.69K
"Sep 14, 2016",609.5,608.6,612.2,606.4,24.24K
"Sep 13, 2016",608.6,608,612,604.9,27.52K
"Sep 12, 2016",608,605.6,610.6,603,27.95K
"Sep 11, 2016",605.6,624.5,630.8,592.8,36.54K
"Sep 10, 2016",624.5,623.2,627.5,621.1,15.28K
"Sep 09, 2016",623.2,625.6,627.6,617.3,28.33K
"Sep 08, 2016",625.6,613.2,629.3,611.3,36.33K
"Sep 07, 2016",613.2,610.4,616.5,606.2,30.03K
"Sep 06, 2016",610.4,605.8,612,603.5,24.33K
"Sep 05, 2016",605.8,609.5,610.6,598.8,25.29K
"Sep 04, 2016",609.5,598.8,615.2,590.8,30.69K
"Sep 03, 2016",598.8,575.3,605,572.6,35.70K
"Sep 02, 2016",575.3,572,577.6,569.3,26.61K
